"","GameID","date","home","away","homescore","awayscore"
"143","2012111109",2012-11-11,"PHI","DAL",23,38
"144","2012111110",2012-11-11,"SF","STL",24,24
"145","2012111111",2012-11-11,"CHI","HOU",6,13
"146","2012111200",2012-11-12,"PIT","KC",16,13
"147","2012111500",2012-11-15,"BUF","MIA",19,14
"148","2012111801",2012-11-18,"DET","GB",20,24
"149","2012111802",2012-11-18,"ATL","ARI",23,19
"150","2012111803",2012-11-18,"CAR","TB",21,27
"151","2012111804",2012-11-18,"DAL","CLE",23,20
"152","2012111800",2012-11-18,"WAS","PHI",31,6
"153","2012111805",2012-11-18,"STL","NYJ",13,27
"154","2012111808",2012-11-18,"KC","CIN",6,28
"155","2012111807",2012-11-18,"HOU","JAC",43,37
"156","2012111809",2012-11-18,"OAK","NO",17,38
"157","2012111810",2012-11-18,"DEN","SD",30,23
"158","2012111806",2012-11-18,"NE","IND",59,24
"159","2012111811",2012-11-18,"PIT","BAL",10,13
"160","2012111900",2012-11-19,"SF","CHI",32,7
"161","2012112200",2012-11-22,"DET","HOU",31,34
"162","2012112201",2012-11-22,"DAL","WAS",31,38
"163","2012112202",2012-11-22,"NYJ","NE",19,49
"164","2012112503",2012-11-25,"JAC","TEN",24,19
"165","2012112502",2012-11-25,"IND","BUF",20,13
"166","2012112501",2012-11-25,"CLE","PIT",20,14
"167","2012112500",2012-11-25,"CIN","OAK",34,10
"168","2012112504",2012-11-25,"KC","DEN",9,17
"169","2012112507",2012-11-25,"MIA","SEA",24,21
"170","2012112506",2012-11-25,"TB","ATL",23,24
"171","2012112505",2012-11-25,"CHI","MIN",28,10
"172","2012112508",2012-11-25,"SD","BAL",13,16
"173","2012112510",2012-11-25,"ARI","STL",17,31
"174","2012112509",2012-11-25,"NO","SF",21,31
"175","2012112511",2012-11-25,"NYG","GB",38,10
"176","2012112600",2012-11-26,"PHI","CAR",22,30
"177","2012112900",2012-11-29,"ATL","NO",23,13
"178","2012120200",2012-12-02,"CHI","SEA",17,23
"179","2012120208",2012-12-02,"TEN","HOU",10,24
"180","2012120207",2012-12-02,"MIA","NE",16,23
"181","2012120206",2012-12-02,"BUF","JAC",34,18
"182","2012120205",2012-12-02,"DET","IND",33,35
"183","2012120204",2012-12-02,"KC","CAR",27,21
"184","2012120201",2012-12-02,"GB","MIN",23,14
"185","2012120202",2012-12-02,"STL","SF",16,13
"186","2012120203",2012-12-02,"NYJ","ARI",7,6
"187","2012120209",2012-12-02,"DEN","TB",31,23
"188","2012120210",2012-12-02,"BAL","PIT",20,23
"189","2012120212",2012-12-02,"SD","CIN",13,20
"190","2012120211",2012-12-02,"OAK","CLE",17,20
"191","2012120213",2012-12-02,"DAL","PHI",38,33
"192","2012120300",2012-12-03,"WAS","NYG",17,16
"193","2012120600",2012-12-06,"OAK","DEN",13,26
"194","2012120900",2012-12-09,"WAS","BAL",31,28
"195","2012120909",2012-12-09,"CIN","DAL",19,20
"196","2012120908",2012-12-09,"BUF","STL",12,15
"197","2012120907",2012-12-09,"TB","PHI",21,23
"198","2012120906",2012-12-09,"CAR","ATL",30,20
"199","2012120901",2012-12-09,"CLE","KC",30,7
"200","2012120902",2012-12-09,"PIT","SD",24,34
"201","2012120903",2012-12-09,"IND","TEN",27,23
"202","2012120904",2012-12-09,"JAC","NYJ",10,17
"203","2012120905",2012-12-09,"MIN","CHI",21,14
"204","2012120910",2012-12-09,"SF","MIA",27,13
"205","2012120912",2012-12-09,"SEA","ARI",58,0
"206","2012120911",2012-12-09,"NYG","NO",52,27
"207","2012120913",2012-12-09,"GB","DET",27,20
"208","2012121000",2012-12-10,"NE","HOU",42,14
"209","2012121300",2012-12-13,"PHI","CIN",13,34
"210","2012121600",2012-12-16,"CHI","GB",13,21
"211","2012121607",2012-12-16,"HOU","IND",29,17
"212","2012121606",2012-12-16,"BAL","DEN",17,34
"213","2012121605",2012-12-16,"MIA","JAC",24,3
"214","2012121604",2012-12-16,"CLE","WAS",21,38
"215","2012121603",2012-12-16,"STL","MIN",22,36
"216","2012121602",2012-12-16,"NO","TB",41,0
"217","2012121601",2012-12-16,"ATL","NYG",34,0
"218","2012121610",2012-12-16,"BUF","SEA",17,50
"219","2012121609",2012-12-16,"SD","CAR",7,31
"220","2012121608",2012-12-16,"ARI","DET",38,10
"221","2012121612",2012-12-16,"OAK","KC",15,0
"222","2012121611",2012-12-16,"DAL","PIT",27,24
"223","2012121613",2012-12-16,"NE","SF",34,41
"224","2012121700",2012-12-17,"TEN","NYJ",14,10
"225","2012122200",2012-12-22,"DET","ATL",18,31
"226","2012122301",2012-12-23,"CAR","OAK",17,6
"227","2012122302",2012-12-23,"MIA","BUF",24,10
"228","2012122303",2012-12-23,"PIT","CIN",10,13
"229","2012122304",2012-12-23,"JAC","NE",16,23
"230","2012122305",2012-12-23,"KC","IND",13,20
"231","2012122306",2012-12-23,"DAL","NO",31,34
"232","2012122307",2012-12-23,"PHI","WAS",20,27
"233","2012122308",2012-12-23,"TB","STL",13,28
"234","2012122314",2012-12-23,"NYJ","SD",17,27
"235","2012122300",2012-12-23,"GB","TEN",55,7
"236","2012122310",2012-12-23,"HOU","MIN",6,23
"237","2012122311",2012-12-23,"DEN","CLE",34,12
"238","2012122312",2012-12-23,"ARI","CHI",13,28
"239","2012122309",2012-12-23,"BAL","NYG",33,14
"240","2012122313",2012-12-23,"SEA","SF",42,13
"241","2012123010",2012-12-30,"ATL","TB",17,22
"242","2012123000",2012-12-30,"BUF","NYJ",28,9
"243","2012123002",2012-12-30,"CIN","BAL",23,17
"244","2012123003",2012-12-30,"PIT","CLE",24,10
"245","2012123008",2012-12-30,"DET","CHI",24,26
"246","2012123005",2012-12-30,"TEN","JAC",38,20
"247","2012123006",2012-12-30,"NYG","PHI",42,7
"248","2012123011",2012-12-30,"NO","CAR",38,44
"249","2012123004",2012-12-30,"IND","HOU",28,16
"250","2012123009",2012-12-30,"MIN","GB",37,34
"251","2012123015",2012-12-30,"SEA","STL",20,13
"252","2012123001",2012-12-30,"NE","MIA",28,0
"253","2012123012",2012-12-30,"DEN","KC",38,3
"254","2012123013",2012-12-30,"SD","OAK",24,21
"255","2012123014",2012-12-30,"SF","ARI",27,13
"256","2012123007",2012-12-30,"WAS","DAL",28,18
"257","2013090500",2013-09-05,"DEN","BAL",49,27
"258","2013090800",2013-09-08,"BUF","NE",21,23
"259","2013090809",2013-09-08,"PIT","TEN",9,16
"260","2013090808",2013-09-08,"NO","ATL",23,17
"261","2013090807",2013-09-08,"NYJ","TB",18,17
"262","2013090806",2013-09-08,"JAC","KC",2,28
"263","2013090801",2013-09-08,"CAR","SEA",7,12
"264","2013090802",2013-09-08,"CHI","CIN",24,21
"265","2013090803",2013-09-08,"CLE","MIA",10,23
"266","2013090804",2013-09-08,"DET","MIN",34,24
"267","2013090805",2013-09-08,"IND","OAK",21,17
"268","2013090811",2013-09-08,"SF","GB",34,28
"269","2013090810",2013-09-08,"STL","ARI",27,24
"270","2013090812",2013-09-08,"DAL","NYG",36,31
"271","2013090900",2013-09-09,"WAS","PHI",27,33
"272","2013090901",2013-09-09,"SD","HOU",28,31
"273","2013091200",2013-09-12,"NE","NYJ",13,10
"274","2013091500",2013-09-15,"ATL","STL",31,24
"275","2013091508",2013-09-15,"PHI","SD",30,33
"276","2013091507",2013-09-15,"KC","DAL",17,16
"277","2013091506",2013-09-15,"IND","MIA",20,24
"278","2013091505",2013-09-15,"HOU","TEN",30,24
"279","2013091504",2013-09-15,"GB","WAS",38,20
"280","2013091501",2013-09-15,"BAL","CLE",14,6
"281","2013091502",2013-09-15,"BUF","CAR",24,23
"282","2013091503",2013-09-15,"CHI","MIN",31,30
"283","2013091510",2013-09-15,"TB","NO",14,16
"284","2013091509",2013-09-15,"ARI","DET",25,21
"285","2013091512",2013-09-15,"OAK","JAC",19,9
"286","2013091511",2013-09-15,"NYG","DEN",23,41
"287","2013091513",2013-09-15,"SEA","SF",29,3
"288","2013091600",2013-09-16,"CIN","PIT",20,10
"289","2013091900",2013-09-19,"PHI","KC",16,26
"290","2013092200",2013-09-22,"BAL","HOU",30,9
"291","2013092210",2013-09-22,"CAR","NYG",38,0
"292","2013092209",2013-09-22,"WAS","DET",20,27
"293","2013092208",2013-09-22,"TEN","SD",20,17
"294","2013092207",2013-09-22,"NO","ARI",31,7
"295","2013092206",2013-09-22,"NE","TB",23,3
"296","2013092201",2013-09-22,"CIN","GB",34,30
"297","2013092202",2013-09-22,"DAL","STL",31,7
"298","2013092204",2013-09-22,"MIN","CLE",27,31
"299","2013092203",2013-09-22,"MIA","ATL",27,23
"300","2013092205",2013-09-22,"NYJ","BUF",27,20
"301","2013092211",2013-09-22,"SF","IND",7,27
"302","2013092212",2013-09-22,"SEA","JAC",45,17
"303","2013092213",2013-09-22,"PIT","CHI",23,40
"304","2013092300",2013-09-23,"DEN","OAK",37,21
"305","2013092600",2013-09-26,"STL","SF",11,35
"306","2013092900",2013-09-29,"BUF","BAL",23,20
"307","2013092907",2013-09-29,"TB","ARI",10,13
"308","2013092906",2013-09-29,"MIN","PIT",34,27
"309","2013092905",2013-09-29,"KC","NYG",31,7
"310","2013092904",2013-09-29,"JAC","IND",3,37
"311","2013092903",2013-09-29,"HOU","SEA",20,23
"312","2013092901",2013-09-29,"CLE","CIN",17,6
"313","2013092902",2013-09-29,"DET","CHI",40,32
"314","2013092908",2013-09-29,"TEN","NYJ",38,13
"315","2013092910",2013-09-29,"OAK","WAS",14,24
"316","2013092909",2013-09-29,"DEN","PHI",52,20
"317","2013092911",2013-09-29,"SD","DAL",30,21
"318","2013092912",2013-09-29,"ATL","NE",23,30
"319","2013093000",2013-09-30,"NO","MIA",38,17
"320","2013100300",2013-10-03,"CLE","BUF",37,24
"321","2013100601",2013-10-06,"CIN","NE",13,6
"322","2013100602",2013-10-06,"GB","DET",22,9
"323","2013100603",2013-10-06,"IND","SEA",34,28
"324","2013100604",2013-10-06,"MIA","BAL",23,26
"325","2013100600",2013-10-06,"CHI","NO",18,26
"326","2013100605",2013-10-06,"NYG","PHI",21,36
"327","2013100607",2013-10-06,"TEN","KC",17,26
"328","2013100606",2013-10-06,"STL","JAC",34,20
"329","2013100608",2013-10-06,"ARI","CAR",22,6
"330","2013100609",2013-10-06,"DAL","DEN",48,51
"331","2013100611",2013-10-06,"SF","HOU",34,3
"332","2013100610",2013-10-06,"OAK","SD",27,17
"333","2013100700",2013-10-07,"ATL","NYJ",28,30
"334","2013101000",2013-10-10,"CHI","NYG",27,21
"335","2013101300",2013-10-13,"BAL","GB",17,19
"336","2013101301",2013-10-13,"BUF","CIN",24,27
"337","2013101302",2013-10-13,"CLE","DET",17,31
"338","2013101303",2013-10-13,"HOU","STL",13,38
"339","2013101305",2013-10-13,"MIN","CAR",10,35
"340","2013101304",2013-10-13,"KC","OAK",24,7
"341","2013101306",2013-10-13,"NYJ","PIT",6,19
"342","2013101307",2013-10-13,"TB","PHI",20,31
"343","2013101308",2013-10-13,"DEN","JAC",35,19
"344","2013101309",2013-10-13,"SEA","TEN",20,13
"345","2013101310",2013-10-13,"NE","NO",30,27
"346","2013101311",2013-10-13,"SF","ARI",32,20
"347","2013101312",2013-10-13,"DAL","WAS",31,16
"348","2013101400",2013-10-14,"SD","IND",19,9
"349","2013101700",2013-10-17,"ARI","SEA",22,34
"350","2013102000",2013-10-20,"ATL","TB",31,23
"351","2013102009",2013-10-20,"WAS","CHI",45,41
"352","2013102008",2013-10-20,"PHI","DAL",3,17
"353","2013102007",2013-10-20,"NYJ","NE",30,27
"354","2013102006",2013-10-20,"MIA","BUF",21,23
"355","2013102004",2013-10-20,"JAC","SD",6,24
"356","2013102001",2013-10-20,"CAR","STL",30,15
"357","2013102002",2013-10-20,"DET","CIN",24,27
"358","2013102010",2013-10-20,"TEN","SF",17,31
"359","2013102005",2013-10-20,"KC","HOU",17,16
"360","2013102011",2013-10-20,"PIT","BAL",19,16
"361","2013102003",2013-10-20,"GB","CLE",31,13
"362","2013102012",2013-10-20,"IND","DEN",39,33
"363","2013102100",2013-10-21,"NYG","MIN",23,7
"364","2013102400",2013-10-24,"TB","CAR",13,31
"365","2013102701",2013-10-27,"JAC","SF",10,42
"366","2013102702",2013-10-27,"KC","CLE",23,17
"367","2013102703",2013-10-27,"NE","MIA",27,17
"368","2013102704",2013-10-27,"NO","BUF",35,17
"369","2013102700",2013-10-27,"DET","DAL",31,30
"370","2013102705",2013-10-27,"PHI","NYG",7,15
"371","2013102706",2013-10-27,"OAK","PIT",21,18
"372","2013102707",2013-10-27,"CIN","NYJ",49,9
"373","2013102708",2013-10-27,"ARI","ATL",27,13
"374","2013102709",2013-10-27,"DEN","WAS",45,21
"375","2013102710",2013-10-27,"MIN","GB",31,44
"376","2013102800",2013-10-28,"STL","SEA",9,14
"377","2013103100",2013-10-31,"MIA","CIN",22,20
"378","2013110301",2013-11-03,"CAR","ATL",34,10
"379","2013110302",2013-11-03,"DAL","MIN",27,23
"380","2013110303",2013-11-03,"NYJ","NO",26,20
"381","2013110304",2013-11-03,"STL","TEN",21,28
"382","2013110300",2013-11-03,"BUF","KC",13,23
"383","2013110305",2013-11-03,"WAS","SD",30,24
"384","2013110306",2013-11-03,"OAK","PHI",20,49
"385","2013110307",2013-11-03,"SEA","TB",27,24
"386","2013110308",2013-11-03,"CLE","BAL",24,18
"387","2013110309",2013-11-03,"NE","PIT",55,31
"388","2013110310",2013-11-03,"HOU","IND",24,27
"389","2013110400",2013-11-04,"GB","CHI",20,27
"390","2013110700",2013-11-07,"MIN","WAS",34,27
"391","2013111003",2013-11-10,"GB","PHI",13,27
"392","2013111007",2013-11-10,"TEN","JAC",27,29
"393","2013111006",2013-11-10,"PIT","BUF",23,10
"394","2013111005",2013-11-10,"NYG","OAK",24,20
"395","2013111004",2013-11-10,"IND","STL",8,38
"396","2013111000",2013-11-10,"ATL","SEA",10,33
"397","2013111001",2013-11-10,"BAL","CIN",20,17
"398","2013111002",2013-11-10,"CHI","DET",19,21
"399","2013111008",2013-11-10,"SF","CAR",9,10
"400","2013111009",2013-11-10,"ARI","HOU",27,24
"401","2013111010",2013-11-10,"SD","DEN",20,28
"402","2013111011",2013-11-10,"NO","DAL",49,17
"403","2013111100",2013-11-11,"TB","MIA",22,19
"404","2013111400",2013-11-14,"TEN","IND",27,30
"405","2013111700",2013-11-17,"BUF","NYJ",37,14
"406","2013111708",2013-11-17,"TB","ATL",41,28
"407","2013111707",2013-11-17,"PIT","DET",37,27
"408","2013111706",2013-11-17,"PHI","WAS",24,16
"409","2013111704",2013-11-17,"JAC","ARI",14,27
"410","2013111703",2013-11-17,"HOU","OAK",23,28
"411","2013111701",2013-11-17,"CHI","BAL",23,20
"412","2013111702",2013-11-17,"CIN","CLE",41,20
"413","2013111705",2013-11-17,"MIA","SD",20,16
"414","2013111712",2013-11-17,"NYG","GB",27,13
"415","2013111711",2013-11-17,"SEA","MIN",41,20
"416","2013111710",2013-11-17,"NO","SF",23,20
"417","2013111709",2013-11-17,"DEN","KC",27,17
"418","2013111800",2013-11-18,"CAR","NE",24,20
"419","2013112100",2013-11-21,"ATL","NO",13,17
"420","2013112402",2013-11-24,"DET","TB",21,24
"421","2013112403",2013-11-24,"GB","MIN",26,26
"422","2013112404",2013-11-24,"HOU","JAC",6,13
"423","2013112405",2013-11-24,"KC","SD",38,41
"424","2013112406",2013-11-24,"MIA","CAR",16,20
"425","2013112401",2013-11-24,"CLE","PIT",11,27
"426","2013112407",2013-11-24,"STL","CHI",42,21
"427","2013112400",2013-11-24,"BAL","NYJ",19,3
"428","2013112409",2013-11-24,"OAK","TEN",19,23
"429","2013112408",2013-11-24,"ARI","IND",40,11
"430","2013112410",2013-11-24,"NYG","DAL",21,24
"431","2013112411",2013-11-24,"NE","DEN",34,31
"432","2013112500",2013-11-25,"WAS","SF",6,27
"433","2013112800",2013-11-28,"DET","GB",40,10
"434","2013112801",2013-11-28,"DAL","OAK",31,24
"435","2013112802",2013-11-28,"BAL","PIT",22,20
"436","2013120102",2013-12-01,"IND","TEN",22,14
"437","2013120101",2013-12-01,"CLE","JAC",28,32
"438","2013120100",2013-12-01,"CAR","TB",27,6
"439","2013120104",2013-12-01,"MIN","CHI",23,20
"440","2013120109",2013-12-01,"HOU","NE",31,34
"441","2013120106",2013-12-01,"PHI","ARI",24,21
"442","2013120105",2013-12-01,"NYJ","MIA",3,23
"443","2013120107",2013-12-01,"BUF","ATL",31,34
"444","2013120108",2013-12-01,"SF","STL",23,13
"445","2013120110",2013-12-01,"SD","CIN",10,17
"446","2013120103",2013-12-01,"KC","DEN",28,35
"447","2013120111",2013-12-01,"WAS","NYG",17,24
"448","2013120200",2013-12-02,"SEA","NO",34,7
"449","2013120500",2013-12-05,"JAC","HOU",27,20
"450","2013120801",2013-12-08,"CIN","IND",42,28
"451","2013120802",2013-12-08,"NE","CLE",27,26
"452","2013120803",2013-12-08,"NYJ","OAK",37,27
"453","2013120808",2013-12-08,"WAS","KC",10,45
"454","2013120800",2013-12-08,"BAL","MIN",29,26
"455","2013120813",2013-12-08,"GB","ATL",22,21
"456","2013120807",2013-12-08,"TB","BUF",27,6
"457","2013120806",2013-12-08,"PIT","MIA",28,34
"458","2013120805",2013-12-08,"PHI","DET",34,20
"459","2013120809",2013-12-08,"DEN","TEN",51,28
"460","2013120810",2013-12-08,"ARI","STL",30,10
"461","2013120812",2013-12-08,"SF","SEA",19,17
"462","2013120811",2013-12-08,"SD","NYG",37,14
"463","2013120804",2013-12-08,"NO","CAR",31,13
"464","2013120900",2013-12-09,"CHI","DAL",45,28
"465","2013121200",2013-12-12,"DEN","SD",20,27
"466","2013121500",2013-12-15,"ATL","WAS",27,26
"467","2013121508",2013-12-15,"TB","SF",14,33
"468","2013121506",2013-12-15,"NYG","SEA",0,23
"469","2013121505",2013-12-15,"MIN","PHI",48,30
"470","2013121504",2013-12-15,"MIA","NE",24,20
"471","2013121503",2013-12-15,"JAC","BUF",20,27
"472","2013121502",2013-12-15,"IND","HOU",25,3
"473","2013121501",2013-12-15,"CLE","CHI",31,38
"474","2013121511",2013-12-15,"OAK","KC",31,56
"475","2013121510",2013-12-15,"CAR","NYJ",30,20
"476","2013121512",2013-12-15,"DAL","GB",36,37
"477","2013121509",2013-12-15,"TEN","ARI",34,37
"478","2013121507",2013-12-15,"STL","NO",27,16
"479","2013121513",2013-12-15,"PIT","CIN",30,20
"480","2013121600",2013-12-16,"DET","BAL",16,18
"481","2013122200",2013-12-22,"BUF","MIA",19,0
"482","2013122201",2013-12-22,"CAR","NO",17,13
"483","2013122202",2013-12-22,"CIN","MIN",42,14
"484","2013122203",2013-12-22,"HOU","DEN",13,37
"485","2013122204",2013-12-22,"JAC","TEN",16,20
"486","2013122205",2013-12-22,"KC","IND",7,23
"487","2013122209",2013-12-22,"WAS","DAL",23,24
"488","2013122206",2013-12-22,"NYJ","CLE",24,13
"489","2013122208",2013-12-22,"STL","TB",23,13
"490","2013122211",2013-12-22,"SEA","ARI",10,17
"491","2013122210",2013-12-22,"DET","NYG",20,23
"492","2013122214",2013-12-22,"BAL","NE",7,41
"493","2013122213",2013-12-22,"SD","OAK",26,13
"494","2013122212",2013-12-22,"GB","PIT",31,38
"495","2013122207",2013-12-22,"PHI","CHI",54,11
"496","2013122300",2013-12-23,"SF","ATL",34,24
"497","2013122910",2013-12-29,"PIT","CLE",20,7
"498","2013122909",2013-12-29,"NYG","WAS",20,6
"499","2013122902",2013-12-29,"CIN","BAL",34,17
"500","2013122911",2013-12-29,"TEN","HOU",16,10
"501","2013122904",2013-12-29,"IND","JAC",30,10
"502","2013122905",2013-12-29,"MIA","NYJ",7,20
"503","2013122906",2013-12-29,"MIN","DET",14,13
"504","2013122900",2013-12-29,"ATL","CAR",20,21
"505","2013122908",2013-12-29,"NO","TB",42,17
"506","2013122907",2013-12-29,"NE","BUF",34,20
"507","2013122915",2013-12-29,"SEA","STL",27,9
"508","2013122901",2013-12-29,"CHI","GB",28,33
